Name,Title,Pad Layout,Difficulty,Rating,Arrow Count,Jump Count,Step Count,Duration,Stop Count,Min BPM,Max BPM,Absolute Rotation,Net Rotation,Absolute Distance,Jumps In Place,Jumps Half In Place,Jumps Full Move,Steps Repeated,Steps Marching,Steps Move,Mean Seconds Before: Jumps In Place,StdDev Seconds Before: Jumps In Place,Mean Beats Before: Jumps In Place,StdDev Beats Before: Jumps In Place,Mean Seconds Before: Jumps Half In Place,StdDev Seconds Before: Jumps Half In Place,Mean Beats Before: Jumps Half In Place,StdDev Beats Before: Jumps Half In Place,Mean Seconds Before: Jumps Full Move,StdDev Seconds Before: Jumps Full Move,Mean Beats Before: Jumps Full Move,StdDev Beats Before: Jumps Full Move,Mean Seconds Before: Steps Repeated,StdDev Seconds Before: Steps Repeated,Mean Beats Before: Steps Repeated,StdDev Beats Before: Steps Repeated,Mean Seconds Before: Steps Marching,StdDev Seconds Before: Steps Marching,Mean Beats Before: Steps Marching,StdDev Beats Before: Steps Marching,Mean Seconds Before: Steps Move,StdDev Seconds Before: Steps Move,Mean Beats Before: Steps Move,StdDev Beats Before: Steps Move
Can't Stop the Rain,Cascada,dance-single,Medium,5,241,25,216,92.95774647887325,0,142.0,142.0,175.14379043763057,11.78097245096172,113.84419177103447,1,24,0,21,37,133,0.42253521126760774,0.0,1.0,0.0,0.42253521126760657,5.586069615536603E-15,1.0,0.0,0.0,0.0,0.0,0.0,0.5030181086519114,0.2802492611103435,1.1904761904761905,0.6632565846278152,0.4682146935668057,0.2462564749088066,1.1081081081081081,0.5828069906175086,0.43206608069469443,0.4380284546069892,1.0225563909774436,1.0366673425698725
Can't Stop the Rain,Cascada,dance-single,Hard,7,323,27,296,92.95774647887325,0,142.0,142.0,245.04422698000323,-65.97344572538564,139.3000358937504,1,22,4,34,40,195,0.4225352112676042,0.0,1.0,0.0,0.3841229193341874,0.0814847763211138,0.9090909090909091,0.1928473039599675,0.4225352112676042,6.153480596427404E-15,1.0,0.0,0.4784589892294951,0.8004896229588028,1.1323529411764706,1.8944921076691676,0.2904929577464797,0.1351741256204556,0.6875,0.3199120973017432,0.28710725893824457,0.1659884894924791,0.6794871794871795,0.39283942513220116
Can't Stop the Rain,Cascada,dance-double,Easy,3,137,0,137,92.95774647887325,0,142.0,142.0,88.31265457216372,13.351768777756618,199.81723438106457,0,0,0,10,39,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6338028169014066,0.21126760563380031,1.5,0.5,0.6392199349945826,0.26846179183887114,1.5128205128205128,0.63535957401866,0.720230473751601,0.5335542016551509,1.7045454545454546,1.2627449439171912
Can't Stop the Rain,Cascada,dance-double,Medium,5,241,25,216,92.95774647887325,0,142.0,142.0,152.31462426459893,-1.570796326794894,356.22198321043277,8,15,2,17,46,128,0.4225352112676064,5.599751867943366E-15,1.0,0.0,0.42253521126760657,5.1347664858555846E-15,1.0,0.0,0.42253521126760774,7.105427357601002E-15,1.0,0.0,0.4225352112676063,4.883274116350335E-15,1.0,0.0,0.4730557256582973,0.34175300377744566,1.1195652173913044,0.8088154422732883,0.4406910211267604,0.43395709721582043,1.04296875,1.0270317967441114
Can't Stop the Rain,Cascada,dance-double,Hard,8,311,40,271,92.95774647887325,0,142.0,142.0,211.7210905735965,18.84955592153875,488.6789824343263,5,29,6,43,29,159,0.42253521126760807,5.772519179232002E-15,1.0,0.0,0.42253521126760535,4.7636313076215286E-15,1.0,0.0,0.42253521126760774,5.426859785202775E-15,1.0,0.0,0.34883720930232553,0.086853928249248,0.8255813953488372,0.2055542968565544,0.34604176784847007,0.28411850412821643,0.8189655172413793,0.6724137931034483,0.3169014084507041,0.41499382226372766,0.75,0.9821520460241551
The Rockafeller Skank,Fatboy Slim,dance-single,Beginner,1,98,1,97,88.09648662821185,0,152.56,152.56,36.91371367968007,0.7853981633974492,47.37615433949863,1,0,0,43,15,38,0.7865757734661685,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8780380727064305,0.500625560056731,2.2325581395348837,1.2729239240375818,0.9701101206082842,0.3478368946361186,2.466666666666667,0.8844332774281066,0.9521706731432674,0.3077181453506174,2.4210526315789473,0.7824246709114998
The Rockafeller Skank,Fatboy Slim,dance-single,Easy,4,146,2,144,88.09648662821185,0,152.56,152.56,85.60839981032176,16.493361431346408,77.78174593052026,1,1,0,23,38,81,0.39328788673308424,0.0,1.0,0.0,0.7865757734661685,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6155810401039641,0.6745086611106451,1.565217391304348,1.7150506889840023,0.42433693042254295,0.10605267400532145,1.0789473684210527,0.26965659910420003,0.6700460292489661,0.179584396753742,1.7037037037037037,0.4566232594791837
The Rockafeller Skank,Fatboy Slim,dance-single,Medium,6,225,8,217,87.70319874147877,0,152.56,152.56,139.01547492134807,10.210176124166823,116.67261889578069,0,3,5,24,57,128,0.0,0.0,0.0,0.0,0.39328788673308895,3.349581687916012E-15,1.0,0.0,0.39328788673308923,2.842257677890751E-15,1.0,0.0,0.39328788673308956,2.2932668186396043E-15,1.0,0.0,0.3208401181243611,0.0948563953086095,0.8157894736842105,0.24118819447135992,0.3948241675406397,0.25485134452469915,1.00390625,0.6480020186781346
The Rockafeller Skank,Fatboy Slim,dance-single,Hard,8,348,30,318,87.89984268484531,0,152.56,152.56,234.04865269243902,10.995574287564281,164.04877323527975,4,15,11,21,54,213,0.34412690089145315,0.08514932522788338,0.875,0.21650635094610965,0.380178290508652,0.04905161755078537,0.9666666666666667,0.12472191289246473,0.3575344424846259,0.07584450863658851,0.9090909090909091,0.19284730395996755,0.35583189752041405,0.6266186614848155,0.9047619047619048,1.593282383268724,0.22941793392763543,0.07328487078853528,0.5833333333333334,0.18633899812498245,0.24465091545602918,0.0844725454308282,0.6220657276995305,0.21478552551545307
The Rockafeller Skank,Fatboy Slim,dance-double,Easy,3,146,2,144,88.09648662821185,0,152.56,152.56,82.62035093927159,0.7853981633974483,217.3611385563791,1,1,0,17,42,83,0.39328788673308424,0.0,1.0,0.0,0.7865757734661685,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5089607945957614,0.4626916314506913,1.2941176470588236,1.1764705882352942,0.430743875945764,0.11544711219883434,1.0952380952380953,0.2935435239509036,0.7249764659055729,0.337060403531291,1.8433734939759037,0.8570322527122287
The Rockafeller Skank,Fatboy Slim,dance-double,Medium,5,232,15,217,88.09648662821185,0,152.56,152.56,160.0413718332868,-0.46364760900080704,348.29174846976963,8,7,0,17,34,151,0.3932878867330891,3.0445222344970464E-15,1.0,0.0,0.3932878867330878,5.0242958677880805E-15,1.0,0.0,0.0,0.0,0.0,0.0,0.39328788673308884,2.9257806057217654E-15,1.0,0.0,0.34701872358801866,0.083412920096178,0.8823529411764706,0.2120912514978817,0.40891521998076114,0.269228409960516,1.0397350993377483,0.684558103726269
The Rockafeller Skank,Fatboy Slim,dance-double,Hard,8,305,18,287,87.89984268484531,0,152.56,152.56,211.90553440024883,13.351768777756575,528.2342316767788,1,9,8,5,74,190,0.39328788673309134,0.0,1.0,0.0,0.5243838489774512,0.18539768777832824,1.3333333333333333,0.4714045207910317,0.3932878867330887,3.4399002279594067E-15,1.0,0.0,0.3932878867330878,5.387957062944473E-15,1.0,0.0,0.22321744922688805,0.06722624314761542,0.5675675675675675,0.1709339275766692,0.27219661634421655,0.22778940685229887,0.6921052631578948,0.5791925318231136
Unwritten (Vicious Club Mix),Natasha Bedingfield,dance-single,Beginner,1,50,5,45,81.23076923076923,0,130.0,130.0,25.918139392115805,-8.63937979737193,28.284271247461884,5,0,0,10,11,19,1.8461538461538438,3.4812175537386046E-15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.846153846153848,4.264181500047145E-15,4.0,0.0,2.3496503496503482,1.592195744979884,5.090909090909091,3.4497574474564145,1.8461538461538463,4.449065168301724E-15,4.0,0.0
Unwritten (Vicious Club Mix),Natasha Bedingfield,dance-single,Easy,3,113,1,112,81.23076923076923,0,130.0,130.0,79.32521450314223,-5.4977871437821335,54.447222151364095,0,0,1,20,17,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615384615384528,0.0,1.0,0.0,0.9461538461538452,1.4918119715902145,2.05,3.2322592717787964,0.6515837104072398,0.22714751851603715,1.411764705882353,0.49215295678475035,0.7359667359667362,0.25072454772027214,1.5945945945945945,0.5432365200605884
Unwritten (Vicious Club Mix),Natasha Bedingfield,dance-single,Medium,5,207,19,188,81.23076923076923,0,130.0,130.0,142.15706757493788,-8.63937979737193,94.75230867899754,4,13,2,23,31,115,0.4615384615384581,3.076740298213702E-15,1.0,0.0,0.4615384615384602,4.919143870137392E-15,1.0,0.0,0.4615384615384599,7.105427357601002E-15,1.0,0.0,0.48160535117057035,0.09412205538107205,1.0434782608695652,0.20393111999232308,0.3870967741935468,0.12277237594891287,0.8387096774193549,0.2660068145559781,0.4775919732441475,0.6651682059329749,1.0347826086956522,1.4411977795214428
Unwritten (Vicious Club Mix),Natasha Bedingfield,dance-single,Hard,7,242,14,228,80.76923076923077,0,130.0,130.0,172.7875959474382,-40.84070449666729,112.42997820866137,2,8,4,10,50,154,0.46153846153846345,3.552713678800501E-15,1.0,0.0,0.46153846153846034,3.741962194848174E-15,1.0,0.0,0.46153846153846523,3.076740298213702E-15,1.0,0.0,0.4269230769230763,0.10384615384615555,0.925,0.225,0.3207692307692311,0.11136857088012588,0.695,0.2412985702402731,0.32742257742257724,0.1215657897571525,0.7094155844155844,0.26339254447383026
Unwritten (Vicious Club Mix),Natasha Bedingfield,dance-double,Easy,3,115,11,104,81.23076923076923,0,130.0,130.0,82.18301304752372,-27.48893571891069,171.74980887561514,2,7,2,19,12,62,1.8461538461538396,0.0,4.0,0.0,1.2527472527472514,0.6852069128843933,2.7142857142857144,1.4846149779161804,0.4615384615384599,7.105427357601002E-15,1.0,0.0,0.5829959514170047,0.2524446521153035,1.263157894736842,0.5469634129164876,1.2692307692307696,1.8664747013155267,2.75,4.044028519516976,0.7890818858560796,0.24006722823717758,1.7096774193548387,0.5201456611805516
Unwritten (Vicious Club Mix),Natasha Bedingfield,dance-double,Medium,6,163,6,157,81.23076923076923,0,130.0,130.0,138.0355602688408,13.351768777756615,331.63258258138717,0,2,4,14,19,118,0.0,0.0,0.0,0.0,0.46153846153845635,3.552713678800501E-15,1.0,0.0,0.4615384615384599,0.0,1.0,0.0,0.31318681318681335,0.11057479009614318,0.6785714285714286,0.23957871187497742,0.3765182186234829,0.11131762821754951,0.8157894736842105,0.24118819447135997,0.48305084745762694,0.6436536338147819,1.0466101694915255,1.39458287326536
Unwritten (Vicious Club Mix),Natasha Bedingfield,dance-double,Hard,8,254,7,247,81.0,0,130.0,130.0,166.47351059614607,16.493361431346415,401.6933727024692,1,6,0,30,59,151,0.4615384615384528,0.0,1.0,0.0,0.42307692307692335,0.08600261451922316,0.9166666666666666,0.18633899812498245,0.0,0.0,0.0,0.0,0.5500000000000006,1.3144677416304225,1.1916666666666667,2.8480134401992476,0.2972620599739238,0.10010287268894245,0.6440677966101694,0.21688955749270725,0.2980132450331126,0.12552788671761358,0.6456953642384106,0.27197708788816355
Rock Your Body,Justin Timberlake,dance-single,Beginner,1,52,6,46,85.54455445544555,0,101.0,101.0,29.0597320457056,7.068583470577034,23.33452377915606,3,3,0,13,5,22,1.980198019801982,0.560084579157662,3.3333333333333335,0.9428090415820634,1.5841584158415856,0.5600845791576619,2.6666666666666665,0.9428090415820634,0.0,0.0,0.0,0.0,1.645087585681646,0.5780248579134887,2.769230769230769,0.9730085108210399,1.900990099009901,0.5820569685821433,3.2,0.9797958971132712,2.4302430243024293,1.6210618563244252,4.090909090909091,2.7287874581461136
Rock Your Body,Justin Timberlake,dance-single,Easy,3,106,9,97,87.92079207920793,0,101.0,101.0,52.62167694762904,2.356194490192345,53.74011537017755,1,7,1,18,33,37,1.188118811881182,0.0,2.0,0.0,1.357850070721356,0.4157549775586725,2.2857142857142856,0.6998542122237653,1.1881188118811963,0.0,2.0,0.0,0.7920792079207918,0.28004228957883165,1.3333333333333333,0.47140452079103173,0.6660666066606663,0.19388532158900063,1.121212121212121,0.3263736246748184,1.1238961734011244,1.4339061425806439,1.8918918918918919,2.413742006677417
Rock Your Body,Justin Timberlake,dance-single,Medium,5,182,14,168,85.54455445544555,0,101.0,101.0,87.17919613711665,19.63495408493621,84.14570696119924,2,10,2,21,54,79,0.5940594059405964,1.7763568394002505E-15,1.0,0.0,0.5940594059405946,5.728578676879117E-15,1.0,0.0,0.5940594059405928,1.7763568394002505E-15,1.0,0.0,0.49504950495049577,0.14002114478941405,0.8333333333333334,0.23570226039551584,0.46754675467546775,0.1468760167526807,0.7870370370370371,0.24724129486701268,0.612858754229853,1.0162086791632747,1.0316455696202531,1.7106179432581732
Rock Your Body,Justin Timberlake,dance-single,Hard,7,198,20,178,87.92079207920793,0,101.0,101.0,121.73671532660425,2.3561944901923404,87.681240867132,1,11,8,9,42,107,0.5940594059405981,0.0,1.0,0.0,0.5670567056705654,0.08539003582813014,0.9545454545454546,0.14373989364401724,0.5940594059405955,2.3498992183808826E-15,1.0,0.0,0.46204620462046087,0.14759524603959037,0.7777777777777778,0.24845199749997665,0.38896746817538963,0.137316038464976,0.6547619047619048,0.23114866474937623,0.5329878782270748,0.8857416282244821,0.897196261682243,1.4909984075112181
Rock Your Body,Justin Timberlake,dance-double,Easy,3,99,6,93,85.54455445544555,0,101.0,101.0,70.29809998714614,12.102723005358369,182.11547510265348,2,2,2,23,8,56,1.1881188118811856,3.552713678800501E-15,2.0,0.0,1.1881188118811927,3.552713678800501E-15,2.0,0.0,1.1881188118811883,8.881784197001252E-16,2.0,0.0,0.6457167455876021,0.16738891171092124,1.0869565217391304,0.2817713347133853,0.6683168316831669,0.19646668151469823,1.125,0.33071891388307384,1.0077793493635079,1.1823746017777443,1.6964285714285714,1.990330579659203
Rock Your Body,Justin Timberlake,dance-double,Medium,5,161,4,157,84.95049504950495,0,101.0,101.0,93.57625077986121,15.244315658948157,239.48988691801304,2,2,0,17,53,83,0.5940594059405946,0.0,1.0,0.0,0.7425742574257441,0.14851485148514598,1.25,0.25,0.0,0.0,0.0,0.0,0.6464764123471188,0.32594219172121697,1.088235294117647,0.548669356064048,0.4595553895012146,0.18755688993851913,0.7735849056603774,0.3157207647298398,0.6799475128235708,0.9937628838235035,1.144578313253012,1.6728341877695587
Rock Your Body,Justin Timberlake,dance-double,Hard,7,200,16,184,87.92079207920793,0,101.0,101.0,136.93430013750225,12.102723005358362,269.64455438358334,3,12,1,18,33,117,0.4950495049505008,0.14002114478941297,0.8333333333333334,0.23570226039551584,0.594059405940594,6.125037808375255E-15,1.0,0.0,0.5940594059405981,0.0,1.0,0.0,0.8745874587458748,2.0967487873209487,1.4722222222222223,3.5295271253235976,0.43204320432043175,0.14789988051444586,0.7272727272727273,0.2489647988659846,0.44935262757044925,0.15829862673896863,0.7564102564102564,0.26646935501059654
Strict Machine,Goldfrapp,dance-single,Beginner,1,87,1,86,80.0,0,126.0,126.0,40.84070449666731,6.283185307179585,43.13351365237936,0,1,0,39,8,38,0.0,0.0,0.0,0.0,0.9523809523809561,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6593406593406596,0.6063349947709465,1.3846153846153846,1.273303489018988,0.9523809523809548,3.9471512357794175E-15,2.0,0.0,1.1654135338345857,0.2827196534505881,2.4473684210526314,0.5937112722462355
Strict Machine,Goldfrapp,dance-single,Easy,3,141,17,124,80.0,0,126.0,126.0,82.46680715673197,-14.922565104551522,57.27564927611028,3,12,2,15,20,72,0.47619047619047805,2.9007785717557725E-15,1.0,0.0,0.5952380952380937,0.20619652471057956,1.25,0.4330127018922193,0.47619047619047805,3.552713678800501E-15,1.0,0.0,0.7301587301587309,0.3835887610664943,1.5333333333333334,0.8055363982396383,0.7857142857142835,0.7864354554720833,1.65,1.6515144564913744,0.641534391534392,0.2767523274194132,1.3472222222222223,0.5811798875807692
Strict Machine,Goldfrapp,dance-single,Medium,5,194,21,173,80.0,0,126.0,126.0,99.74556675147575,-16.493361431346422,72.12489168102783,6,15,0,20,40,92,0.4232804232804206,0.07482611441127879,0.8888888888888857,0.15713484026368169,0.55026455026455,0.2079035206813595,1.1555555555555543,0.4365973934308569,0.0,0.0,0.0,0.0,0.817460317460316,0.7812926733117501,1.7166666666666663,1.6407146139546769,0.43253968253968295,0.17383488979213946,0.9083333333333347,0.36505326856349135,0.42788129744651515,0.2634728663743424,0.898550724637681,0.5532930193861184
Strict Machine,Goldfrapp,dance-single,Hard,7,281,40,241,80.0,0,126.0,126.0,176.71458676442546,10.210176124166829,106.06601717798239,3,27,10,12,50,139,0.4761904761904751,8.375870588037145E-16,1.0,0.0,0.4526748971193403,0.05638837769915155,0.950617283950617,0.11841559316821616,0.4126984126984127,0.0777615791359748,0.8666666666666657,0.16329931618554636,0.4629629629629631,0.043870698285124715,0.9722222222222227,0.0921284663987598,0.2920634920634926,0.10218080596464052,0.6133333333333322,0.2145796925257479,0.33002169692817185,0.3526591004107443,0.6930455635491612,0.7405841108625625
Strict Machine,Goldfrapp,dance-double,Easy,3,138,14,124,80.0,0,126.0,126.0,118.64013551927845,-9.42477796076938,194.03188933677905,0,11,3,9,18,83,0.0,0.0,0.0,0.0,0.4761904761904761,2.77833173273172E-15,1.0,0.0,0.4761904761904769,6.69908671189231E-15,1.0,0.0,1.164021164021165,0.3959425806109985,2.4444444444444446,0.831479419283098,0.5555555555555547,0.17746571249998275,1.1666666666666667,0.3726779962499649,0.6655192197360871,0.4431433509426847,1.3975903614457832,0.9306010369796396
Strict Machine,Goldfrapp,dance-double,Medium,6,189,18,171,80.0,0,126.0,126.0,136.5314961787029,-32.201324699295384,264.06741440168526,8,7,3,13,34,106,0.39682539682539364,0.07936507936508086,0.8333333333333286,0.16666666666667138,0.4761904761904773,2.981109044530317E-15,1.0,0.0,0.6349206349206344,0.22447834323382507,1.3333333333333333,0.4714045207910317,0.6227106227106206,0.2884251968502471,1.3076923076923077,0.6056929133855239,0.4154995331465912,0.19635612366772195,0.8725490196078448,0.4123478597022157,0.5016471997604081,0.4317579189764805,1.0534591194968552,0.9066916298506081
Strict Machine,Goldfrapp,dance-double,Hard,8,281,40,241,80.0,0,126.0,126.0,222.55893700261933,-32.2013246992954,348.7062301014522,8,27,5,12,37,152,0.4761904761904756,1.2362920382602608E-15,1.0,0.0,0.43503821281598887,0.06956002096531086,0.9135802469135794,0.14607604402715255,0.44444444444444714,0.0634920634920654,0.9333333333333342,0.13333333333333144,0.7010582010582006,0.9423152677761248,1.472222222222225,1.978862062329861,0.3131703131703136,0.09398928485717209,0.6576576576576565,0.19737749820006134,0.30284043441938197,0.18777256881642027,0.635964912280702,0.3943223945144828
Beginning of the End,Klayton (Celldweller),dance-single,Beginner,1,94,5,89,90.0,0,136.0,136.0,51.05088062083415,-8.63937979737193,51.61879502661791,4,1,0,31,10,43,1.1029411764705905,0.38207003108136917,2.5,0.8660254037844386,1.764705882352942,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.6831119544592031,0.33315085134875566,1.5483870967741935,0.7551419297238467,1.1029411764705874,0.3556878418367012,2.5,0.806225774829855,1.0978112175102597,0.3849862456763423,2.488372093023256,0.8726354901997081
Beginning of the End,Klayton (Celldweller),dance-single,Easy,4,148,5,143,90.0,0,136.0,136.0,117.02432634621961,-52.621676947629055,84.85281374238579,4,1,0,14,22,102,0.4411764705882364,2.945754565036118E-15,1.0,0.0,0.44117647058823195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5357142857142854,0.3408609399073101,1.2142857142857142,0.7726181304565692,0.5414438502673786,0.18488391291362666,1.2272727272727273,0.4190702026042222,0.5990484429065744,0.2663899911991255,1.357843137254902,0.6038173133846847
Beginning of the End,Klayton (Celldweller),dance-single,Medium,6,239,13,226,90.0,0,136.0,136.0,170.4314014572459,-77.75441817634734,113.13708498984792,7,2,4,5,47,161,0.4411764705882363,4.2044233264317194E-15,1.0,0.0,0.4411764705882373,1.7763568394002505E-15,1.0,0.0,0.4411764705882355,2.5121479338940403E-15,1.0,0.0,0.7058823529411752,0.5294117647058829,1.6,1.2000000000000002,0.347309136420526,0.23968357950194688,0.7872340425531915,0.5432827802044132,0.38363171355498693,0.18808017408729202,0.8695652173913043,0.42631506126452684
